"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","wikidata_29704","vg_sales_6492","0.9585092753941576",,"Final Fantasy V","Final Fantasy V Advance","Final Fantasy V","Final Fantasy V Advance","1.0","1.0","Game Boy Advance","GBA","Game Boy Advance","GBA","1.0","1.0","Square","Nintendo","Square","Nintendo","0.4305555555555555","0.4305555555555555","1992-01-01T00:00","2006-01-01T00:00","1992-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_24831","vg_sales_385","0.08471809755547283",,"Bolt","Borderlands","Bolt","Borderlands","0.0","0.0","Xbox 360","X360","Xbox 360","X360","1.0","1.0","Disney Interactive Studios","Take-Two Interactive","Disney Interactive Studios","Take-Two Interactive","0.6032967032967033","0.6032967032967033","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_24349","vg_sales_16132",,"0","Ragnarok Online: Valkyrie Uprising","Geten no Hana: Yume Akari","Ragnarok Online: Valkyrie Uprising","Geten no Hana: Yume Akari","0.0","0.0","Android","PSP","Android","PSP","0.0","0.0",,"Tecmo Koei",,"Tecmo Koei","0.0","0.0","2013-01-01T00:00","2014-01-01T00:00","2013-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_15122","vg_sales_1289","0.9585092753941576",,"Mario Golf","Mario Golf","Mario Golf","Mario Golf","1.0","1.0","Nintendo 64","N64","Nintendo 64","N64","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_21655","vg_sales_4184","0.9585092753941576",,"Spider-Man 3","Spider-Man 3","Spider-Man 3","Spider-Man 3","1.0","1.0","Nintendo DS","DS","Nintendo DS","DS","1.0","1.0","Activision Publishing","Activision","Activision Publishing","Activision","0.8952380952380953","0.8952380952380953","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_2937","vg_sales_3333","0.7174777157857916",,"Call of Juarez: Więzy krwi","Call of Juarez: Bound in Blood","Call of Juarez: Więzy krwi","Call of Juarez: Bound in Blood","0.6","0.6","Xbox 360","X360","Xbox 360","X360","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_32356","vg_sales_2781","0.7858302604814805",,"The Lord of the Rings: The Fellowship of the Ring (video game)","The Lord of the Rings: The Two Towers","The Lord of the Rings: The Fellowship of the Ring (video game)","The Lord of the Rings: The Two Towers","0.6666666666666666","0.6666666666666666","Game Boy Advance","GBA","Game Boy Advance","GBA","1.0","1.0","Sierra Entertainment","Electronic Arts","Sierra Entertainment","Electronic Arts","0.6222222222222221","0.6222222222222221","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_8482","vg_sales_13515","0.8845199111149793",,"The King of Fighters '98: The Slugfest","The King of Fighters 2000","The King of Fighters '98: The Slugfest","The King of Fighters 2000","0.8","0.8","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","SNK","Playmore","SNK","Playmore","0.0","0.0","1998-01-01T00:00","2002-01-01T00:00","1998-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_21835","vg_sales_2536","0.9585092753941576",,"Patapon","Patapon","Patapon","Patapon","1.0","1.0","PlayStation Portable","PSP","PlayStation Portable","PSP","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.8715297906602255","0.8715297906602255","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_1029","vg_sales_13697",,"0","Dragon Quest Swords","Banushi Life Game: Winner's Circle","Dragon Quest Swords","Banushi Life Game: Winner's Circle","0.0","0.0","Nintendo Wii","DS","Nintendo Wii","DS","0.0","0.0","Square Enix","Genki","Square Enix","Genki","0.0","0.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_27221","vg_sales_15881","0.7858302604814805",,"Command & Conquer 4: Tyberyjski zmierzch","Command & Conquer Collection","Command & Conquer 4: Tyberyjski zmierzch","Command & Conquer Collection","0.6666666666666666","0.6666666666666666","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_15071","vg_sales_4334","0.9585092753941576",,"Watch Dogs","Watch Dogs","Watch Dogs","Watch Dogs","1.0","1.0","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_21613","vg_sales_5953",,"0","AMF Bowling Pinbusters!","AMF Bowling 2004","AMF Bowling Pinbusters!","AMF Bowling 2004","0.6666666666666666","0.6666666666666666","Nintendo Wii","XB","Nintendo Wii","XB","0.0","0.0","Mud Duck Productions","Mud Duck Productions","Mud Duck Productions","Mud Duck Productions","1.0","1.0","2007-01-01T00:00","2003-01-01T00:00","2007-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_21104","vg_sales_1937","0.9585092753941576",,"Hot Wheels Turbo Racing","Hot Wheels Turbo Racing","Hot Wheels Turbo Racing","Hot Wheels Turbo Racing","1.0","1.0","PlayStation","PS","PlayStation","PS","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_29343","vg_sales_891","0.9585092753941576",,"Mortal Kombat vs. DC Universe","Mortal Kombat vs. DC Universe","Mortal Kombat vs. DC Universe","Mortal Kombat vs. DC Universe","1.0","1.0","Xbox 360","X360","Xbox 360","X360","1.0","1.0","Midway Games","Midway Games","Midway Games","Midway Games","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_22956","vg_sales_768","0.7858302604814805",,"Dance Dance Revolution Super Nova","Dance Dance Revolution Extreme","Dance Dance Revolution Super Nova","Dance Dance Revolution Extreme","0.6666666666666666","0.6666666666666666","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Konami","Konami Digital Entertainment","Konami","Konami Digital Entertainment","0.8428571428571429","0.8428571428571429","2006-01-01T00:00","2004-01-01T00:00","2006-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_12210","vg_sales_5656",,"0","7 Wonders of the Ancient World","7 Wonders II","7 Wonders of the Ancient World","7 Wonders II","0.6666666666666666","0.6666666666666666","Microsoft Windows","DS","Microsoft Windows","DS","0.0","0.0","MumboJumbo","Rondomedia","MumboJumbo","Rondomedia","0.4222222222222222","0.4222222222222222","2007-01-01T00:00","2009-01-01T00:00","2007-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_32333","vg_sales_662","0.8532041857258768",,"NBA 2K20","NBA 2K15","NBA 2K20","NBA 2K15","0.75","0.75","PlayStation 4","PS4","PlayStation 4","PS4","1.0","1.0","2K Sports","Take-Two Interactive","2K Sports","Take-Two Interactive","0.3833333333333333","0.3833333333333333","2017-01-01T00:00","2014-01-01T00:00","2017-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_6517","vg_sales_2479","0.8532041857258768",,"Need for Speed Most Wanted 2012","Need for Speed Rivals","Need for Speed Most Wanted 2012","Need for Speed Rivals","0.75","0.75","Xbox 360","X360","Xbox 360","X360","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2002-01-01T00:00","2013-01-01T00:00","2002-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_20873","vg_sales_11045","0.5938738841516905",,"Ratchet & Clank: Going Commando","Ratchet & Clank Future: Quest for Booty","Ratchet & Clank: Going Commando","Ratchet & Clank Future: Quest for Booty","0.5","0.5","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.8715297906602255","0.8715297906602255","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_25555","vg_sales_5431","0.9585092753941576",,"Dynasty Warriors Gundam","Dynasty Warriors: Gundam 2","Dynasty Warriors Gundam","Dynasty Warriors: Gundam 2","1.0","1.0","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Bandai Namco Holdings","Namco Bandai Games","Bandai Namco Holdings","Namco Bandai Games","0.7380952380952381","0.7380952380952381","2007-01-01T00:00","2008-01-01T00:00","2007-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_33954","vg_sales_2830","0.9585092753941576","1","God Eater","God Eater","God Eater","God Eater","1.0","1.0","PlayStation Portable","PSP","PlayStation Portable","PSP","1.0","1.0","Bandai Namco Entertainment","Unknown","Bandai Namco Entertainment","Unknown","0.4542124542124542","0.4542124542124542","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_25502","vg_sales_2527","0.7174777157857916",,"Shin Megami Tensei: Devil Summoner: Raidou Kuzunoha vs. The Soulless Army","Shin Megami Tensei: Persona 4","Shin Megami Tensei: Devil Summoner: Raidou Kuzunoha vs. The Soulless Army","Shin Megami Tensei: Persona 4","0.6","0.6","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Atlus","Atlus","Atlus","Atlus","1.0","1.0","2007-01-01T00:00","2008-01-01T00:00","2007-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_16266","vg_sales_15881","0.7858302604814805",,"Command & Conquer: Red Alert – Counterstrike","Command & Conquer Collection","Command & Conquer: Red Alert – Counterstrike","Command & Conquer Collection","0.6666666666666666","0.6666666666666666","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","1997-01-01T00:00","2003-01-01T00:00","1997-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_32647","vg_sales_11772","0.9585092753941576",,"Gundam Battle Tactics","Gundam Battle Tactics","Gundam Battle Tactics","Gundam Battle Tactics","1.0","1.0","PlayStation Portable","PSP","PlayStation Portable","PSP","1.0","1.0","Bandai Namco Entertainment","Namco Bandai Games","Bandai Namco Entertainment","Namco Bandai Games","0.6889245014245015","0.6889245014245015","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_17759","vg_sales_885","0.9585092753941576",,"X-Men Legends","X-Men Legends","X-Men Legends","X-Men Legends","1.0","1.0","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Activision Publishing","Activision","Activision Publishing","Activision","0.8952380952380953","0.8952380952380953","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_27118","vg_sales_14229",,"0","Samurai Shodown","Angler's Club: Ultimate Bass Fishing 3D","Samurai Shodown","Angler's Club: Ultimate Bass Fishing 3D","0.0","0.0","Nintendo Switch","3DS","Nintendo Switch","3DS","0.0","0.0","SNK","D3Publisher","SNK","D3Publisher","0.0","0.0","2019-01-01T00:00","2011-01-01T00:00","2019-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_35453","vg_sales_10504","0.9585092753941576",,"Alvin and the Chipmunks: The Squeakquel (video game)","Alvin and the Chipmunks: The Squeakquel","Alvin and the Chipmunks: The Squeakquel (video game)","Alvin and the Chipmunks: The Squeakquel","1.0","1.0","Nintendo Wii","Wii","Nintendo Wii","Wii","1.0","1.0","Majesco Entertainment","Majesco Entertainment","Majesco Entertainment","Majesco Entertainment","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_32344","vg_sales_3146","0.8532041857258768",,"NBA 2K20","NBA 2K17","NBA 2K20","NBA 2K17","0.75","0.75","Xbox One","XOne","Xbox One","XOne","1.0","1.0","2K Sports","Take-Two Interactive","2K Sports","Take-Two Interactive","0.3833333333333333","0.3833333333333333","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_33361","vg_sales_490",,"0","忍 －SHINOBI－","Mass Effect","忍 －SHINOBI－","Mass Effect","0.0","0.0","TurboGrafx-16","X360","TurboGrafx-16","X360","0.0","0.0","Sega","Microsoft Game Studios","Sega","Microsoft Game Studios","0.0","0.0","1988-01-01T00:00","2007-01-01T00:00","1988-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_17315","vg_sales_6222","0.9585092753941576","1","Guitar Hero: Van Halen","Guitar Hero: Van Halen","Guitar Hero: Van Halen","Guitar Hero: Van Halen","1.0","1.0","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","Activision Publishing","Activision","Activision Publishing","Activision","0.8952380952380953","0.8952380952380953","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_16120","vg_sales_2457","0.7174777157857916",,"Devil May Cry (video oyunu)","Devil May Cry HD Collection","Devil May Cry (video oyunu)","Devil May Cry HD Collection","0.6","0.6","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","Capcom","Capcom","Capcom","Capcom","1.0","1.0","2001-01-01T00:00","2012-01-01T00:00","2001-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_22455","vg_sales_12387",,"0","Street Skater","Spy Games: Elevator Mission","Street Skater","Spy Games: Elevator Mission","0.0","0.0","PlayStation","Wii","PlayStation","Wii","0.0","0.0","Microcabin","Tommo","Microcabin","Tommo","0.5333333333333333","0.5333333333333333","1998-01-01T00:00","2007-01-01T00:00","1998-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_30972","vg_sales_2646","0.8845199111149793",,"Star Wars Battlefront: Renegade Squadron","Star Wars Battlefront: Elite Squadron","Star Wars Battlefront: Renegade Squadron","Star Wars Battlefront: Elite Squadron","0.8","0.8","PlayStation Portable","PSP","PlayStation Portable","PSP","1.0","1.0","LucasArts","LucasArts","LucasArts","LucasArts","1.0","1.0","2007-01-01T00:00","2009-01-01T00:00","2007-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_26592","vg_sales_2647","0.9585092753941576",,"UFC Personal Trainer","UFC Personal Trainer: The Ultimate Fitness System","UFC Personal Trainer","UFC Personal Trainer: The Ultimate Fitness System","1.0","1.0","Xbox 360","X360","Xbox 360","X360","1.0","1.0","THQ","THQ","THQ","THQ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_29532","vg_sales_1375","0.9585092753941576","1","Metroid: Other M","Metroid: Other M","Metroid: Other M","Metroid: Other M","1.0","1.0","Nintendo Wii","Wii","Nintendo Wii","Wii","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_13534","vg_sales_10058","0.9585092753941576",,"Puyo Puyo Tetris","Puyo Puyo Tetris","Puyo Puyo Tetris","Puyo Puyo Tetris","1.0","1.0","Nintendo 3DS","3DS","Nintendo 3DS","3DS","1.0","1.0","Sega","Sega","Sega","Sega","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_3228","vg_sales_2335","0.8845199111149793",,"Jak and Daxter: The Precursor Legacy","The Jak and Daxter Collection","Jak and Daxter: The Precursor Legacy","The Jak and Daxter Collection","0.8","0.8","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.8715297906602255","0.8715297906602255","2001-01-01T00:00","2012-01-01T00:00","2001-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_14089","vg_sales_119","0.8532041857258768",,"Gears of War: Judgment","Gears of War 2","Gears of War: Judgment","Gears of War 2","0.75","0.75","Xbox 360","X360","Xbox 360","X360","1.0","1.0","Xbox Game Studios","Microsoft Game Studios","Xbox Game Studios","Microsoft Game Studios","0.6532976827094474","0.6532976827094474","2013-01-01T00:00","2008-01-01T00:00","2013-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_4242","vg_sales_2222","0.9585092753941576",,"Buzz!: Quiz World","Buzz! Quiz World","Buzz!: Quiz World","Buzz! Quiz World","1.0","1.0","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.8715297906602255","0.8715297906602255","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_2531","vg_sales_3312","0.9585092753941576",,"Jak and Daxter: The Lost Frontier","Jak and Daxter: The Lost Frontier","Jak and Daxter: The Lost Frontier","Jak and Daxter: The Lost Frontier","1.0","1.0","PlayStation Portable","PSP","PlayStation Portable","PSP","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.8715297906602255","0.8715297906602255","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_14615","vg_sales_9594","0.9585092753941576",,"TOCA Race Driver 2","TOCA Race Driver 2: Ultimate Racing Simulator","TOCA Race Driver 2","TOCA Race Driver 2: Ultimate Racing Simulator","1.0","1.0","Xbox","XB","Xbox","XB","1.0","1.0","Codemasters","Codemasters","Codemasters","Codemasters","1.0","1.0","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_33631","vg_sales_7762","0.9585092753941576",,"Aliens vs. Predator 2","Aliens vs Predator","Aliens vs. Predator 2","Aliens vs Predator","1.0","1.0","macOS","PC","macOS","PC","1.0","1.0","Sierra Entertainment","Sega","Sierra Entertainment","Sega","0.6699999999999999","0.6699999999999999","2001-01-01T00:00","2010-01-01T00:00","2001-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_14133","vg_sales_8754","0.7174777157857916",,"Metal Gear Solid: HD Collection","Metal Gear Solid V: Ground Zeroes","Metal Gear Solid: HD Collection","Metal Gear Solid V: Ground Zeroes","0.6","0.6","Xbox 360","X360","Xbox 360","X360","1.0","1.0","Konami","Konami Digital Entertainment","Konami","Konami Digital Entertainment","0.8428571428571429","0.8428571428571429","2011-01-01T00:00","2014-01-01T00:00","2011-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_33980","vg_sales_8047","0.9585092753941576","1","Fear Effect 2: Retro Helix","Fear Effect 2: Retro Helix","Fear Effect 2: Retro Helix","Fear Effect 2: Retro Helix","1.0","1.0","PlayStation","PS","PlayStation","PS","1.0","1.0","Eidos Interactive","Eidos Interactive","Eidos Interactive","Eidos Interactive","1.0","1.0","2001-01-01T00:00","2001-01-01T00:00","2001-01-01T00:00","2001-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_378","vg_sales_658","0.7858302604814805",,"LEGO Star Wars III - The Clone Wars","LEGO Star Wars: The Complete Saga","LEGO Star Wars III - The Clone Wars","LEGO Star Wars: The Complete Saga","0.6666666666666666","0.6666666666666666","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","LucasArts","LucasArts","LucasArts","LucasArts","1.0","1.0","2011-01-01T00:00","2007-01-01T00:00","2011-01-01T00:00","2007-01-01T00:00","0.0","0.0"
